shipment_id|tracking_no|carrier_id|origin_depot_id|booked_date|delivered_date|status|dest_country|dest_city|weight_kg|shipping_cost|service_level|pallets|transit_days
3331|TRK-2026-003331|1|4|2026-08-03|2026-08-05|Delivered|Italy|Naples|345.29|40.48|Express|1|2
3332|TRK-2026-003332|2|29|2026-01-03|2026-01-05|Delivered|Germany|Cologne|570.29|41.95|Standard|2|2
3333|TRK-2026-003333|4|29|2026-03-17|2026-03-22|Returned|France|Paris|602.79|43.32|Standard|2|5
3334|TRK-2025-003334|2|5|2025-03-13|2025-03-18|Delivered|Netherlands|Amsterdam|1164.36|56.14|Economy|3|5
3335|TRK-2026-003335|2|23|2026-01-07|2026-01-14|Delivered|France|Paris|596.95|37.56|Economy|2|7
3336|TRK-2025-003336|3|28|2025-06-20|2025-06-28|Delivered|Switzerland|Geneva|2516.89|100.45|Economy|6|8
3337|TRK-2025-003337|1|21|2025-04-21|2025-04-27|Delivered|Poland|Warsaw|993.41|59.72|Standard|3|6
3338|TRK-2026-003338|3|23|2026-07-25|2026-07-28|Delivered|Switzerland|Zurich|844.30|53.46|Standard|3|3
3339|TRK-2025-003339|6|7|2025-04-05|2025-05-02|Delivered|Poland|Warsaw|422.91|24.77|Standard|2|27
3340|TRK-2025-003340|9|29|2025-12-07|2025-12-10|Delivered|France|Toulouse|629.90|35.64|Standard|3|3
3341|TRK-2025-003341|3|2|2025-03-02|2025-03-04|Delivered|France|Toulouse|5678.98|256.52|Standard|26|2
3342|TRK-2025-003342|5|18|2025-11-12|2025-12-02|Delivered|Sweden|Stockholm|1106.68|35.71|Standard|3|20
3343|TRK-2025-003343|4|4|2025-11-04|2025-11-06|Returned|Sweden|Gothenburg|194.02|26.15|Standard|1|2
3344|TRK-2026-003344|2|15|2026-02-23|2026-02-27|Delivered|Spain|Seville|804.56|44.36|Economy|4|4
3345|TRK-2026-003345|5|17|2026-06-06|2026-06-23|Delivered|Sweden|Stockholm|842.70|31.48|Standard|3|17
3346|TRK-2025-003346|4|2|2025-03-16|2025-03-25|Delivered|Denmark|Aarhus|1245.03|58.79|Economy|3|9
3347|TRK-2025-003347|1|16|2025-08-19|2025-08-21|Delivered|Belgium|Antwerp|368.53|33.48|Standard|1|2
3348|TRK-2026-003348|1|7|2026-08-07|2026-08-10|Delivered|Netherlands|Amsterdam|330.51|39.52|Express|1|3
3349|TRK-2025-003349|8|2|2025-04-24|2025-04-29|Delivered|Netherlands|Amsterdam|695.20|37.47|Standard|3|5
3350|TRK-2026-003350|4|9|2026-06-14|2026-06-17|Delivered|Portugal|Porto|2261.27|165.21|Express|12|3
3351|TRK-2025-003351|3|19|2025-08-31|2025-09-03|Delivered|Germany|Hamburg|371.29|42.17|Express|1|3
3352|TRK-2026-003352|2|17|2026-08-14|2026-08-23|Delivered|Belgium|Brussels|725.12|41.75|Economy|4|9
3353|TRK-2025-003353|4|20|2025-03-31|2025-04-05|Delivered|Germany|Munich|1740.94|91.12|Standard|8|5
3354|TRK-2025-003354|8|23|2025-01-14|2025-01-17|Delivered|United Kingdom|Manchester|354.66|33.39|Express|1|3
3355|TRK-2025-003355|3|28|2025-05-11|2025-05-13|Delivered|Poland|Warsaw|1994.06|147.81|Express|6|2
3356|TRK-2025-003356|1|9|2025-04-22|2025-04-25|Delivered|Poland|Gdansk|935.35|57.28|Standard|3|3
3357|TRK-2025-003357|2|11|2025-09-25|2025-09-29|Delivered|Portugal|Porto|231.05|25.57|Economy|1|4
3358|TRK-2026-003358|1|16|2026-05-26|2026-05-29|Delivered|Switzerland|Basel|902.55|55.91|Standard|4|3
3359|TRK-2026-003359|8|16|2026-09-12|2026-09-20|Delivered|United Kingdom|London|2409.53|85.47|Standard|12|8
3360|TRK-2025-003360|3|9|2025-07-24|2025-08-05|Delivered|Netherlands|Rotterdam|1123.66|54.81|Economy|6|12
3361|TRK-2025-003361|2|10|2025-10-02|2025-10-09|Delivered|Spain|Barcelona|1181.93|67.64|Standard|3|7
3362|TRK-2025-003362|9|10|2025-11-19|2025-11-28|Returned|Germany|Frankfurt|369.01|26.06|Economy|1|9
3363|TRK-2025-003363|1|5|2025-07-31|2025-08-03|Delivered|France|Marseille|378.35|33.89|Standard|1|3
3364|TRK-2026-003364|3|15|2026-09-25||In Transit|Germany|Berlin|2518.46|123.78|Standard|6|
3365|TRK-2026-003365|4|13|2026-05-19|2026-05-31|Returned|United Kingdom|Birmingham|6147.39|219.39|Economy|18|12
3366|TRK-2025-003366|5|8|2025-06-30|2025-07-15|Delivered|Czechia|Brno|406.21|28.07|Express|2|15
3367|TRK-2026-003367|10|18|2026-05-09|2026-05-14|Delivered|France|Toulouse|515.85|32.44|Standard|2|5
3368|TRK-2025-003368|10|7|2025-07-01|2025-07-11|Delivered|France|Marseille|1241.07|45.10|Economy|6|10
3369|TRK-2026-003369|1|11|2026-06-29|2026-07-10|Delivered|Portugal|Lisbon|1892.71|80.01|Economy|6|11
3370|TRK-2025-003370|2|20|2025-03-23|2025-03-25|Delivered|Portugal|Porto|4816.54|331.56|Express|18|2
3371|TRK-2025-003371|4|1|2025-06-11|2025-06-14|Delivered|France|Paris|5352.83|366.47|Express|18|3
3372|TRK-2025-003372|5|7|2025-11-20|2025-12-17|Delivered|Portugal|Porto|272.31|22.36|Standard|1|27
3373|TRK-2026-003373|8|2|2026-03-03|2026-03-11|Delivered|Sweden|Stockholm|2264.26|67.45|Economy|8|8
3374|TRK-2025-003374|3|2|2025-01-29|2025-01-31|Delivered|Portugal|Lisbon|683.86|62.52|Express|3|2
3375|TRK-2025-003375|5|16|2025-08-11|2025-09-03|Delivered|Germany|Hamburg|1473.36|41.57|Standard|4|23
3376|TRK-2026-003376|1|22|2026-09-27||In Transit|Germany|Frankfurt|1914.92|98.43|Standard|6|
3377|TRK-2026-003377|9|5|2026-01-08|2026-01-16|Delivered|Sweden|Gothenburg|439.52|27.60|Economy|2|8
3378|TRK-2025-003378|2|17|2025-08-31|2025-09-04|Delivered|Switzerland|Basel|955.73|58.14|Standard|3|4
3379|TRK-2025-003379|7|28|2025-07-08|2025-07-20|Delivered|France|Marseille|3132.66|68.12|Standard|8|12
3380|TRK-2025-003380|10|12|2025-03-02|2025-03-10|Delivered|Spain|Barcelona|1185.89|51.20|Standard|3|8
3381|TRK-2026-003381|3|3|2026-03-17|2026-03-21|Delivered|Poland|Krakow|279.98|29.76|Standard|1|4
3382|TRK-2026-003382|8|7|2026-02-21|2026-03-02|Delivered|Austria|Linz|185.20|23.19|Standard|1|9
3383|TRK-2025-003383|4|16|2025-03-09|2025-03-12|Delivered|Germany|Frankfurt|374.82|33.74|Standard|1|3
3384|TRK-2025-003384|3|28|2025-09-05|2025-09-15|Delivered|Belgium|Ghent|1553.58|68.90|Economy|6|10
3385|TRK-2025-003385|8|1|2025-07-21|2025-07-24|Delivered|Germany|Munich|601.98|44.13|Express|2|3
3386|TRK-2026-003386|2|27|2026-06-01|2026-06-13|Delivered|Italy|Rome|424.74|31.91|Economy|2|12
3387|TRK-2025-003387|8|5|2025-03-28|2025-04-07|Delivered|France|Lyon|1227.34|44.81|Economy|3|10
3388|TRK-2026-003388|2|28|2026-02-11|2026-02-23|Delivered|Portugal|Porto|2732.12|107.50|Economy|8|12
3389|TRK-2026-003389||13|2026-09-16||Awaiting Pickup|Portugal|Lisbon|8118.87|358.99|Standard|26|
3390|TRK-2026-003390|4|28|2026-03-30|2026-04-04|Delivered|Italy|Milan|704.96|47.61|Standard|3|5
3391|TRK-2025-003391|2|14|2025-06-30|2025-07-08|Delivered|Germany|Hamburg|398.43|31.05|Economy|1|8
3392|TRK-2026-003392|1|22|2026-07-11|2026-07-13|Delivered|Denmark|Aarhus|653.19|60.52|Express|2|2
3393|TRK-2025-003393|1|3|2025-01-17|2025-01-19|Delivered|Sweden|Malmo|7057.92|477.47|Express|18|2
3394|TRK-2025-003394|3|23|2025-02-27|2025-03-05|Delivered|France|Toulouse|2956.68|142.18|Standard|8|6
3395|TRK-2025-003395|4|8|2025-04-10|2025-04-14|Delivered|Netherlands|Eindhoven|1358.21|62.49|Economy|4|4
3396|TRK-2025-003396|3|3|2025-04-02|2025-04-13|Delivered|Austria|Graz|821.66|44.92|Economy|3|11
3397|TRK-2025-003397|2|22|2025-04-22|2025-04-25|Delivered|Switzerland|Geneva|488.77|49.82|Express|2|3
3398|TRK-2025-003398|2|27|2025-07-23|2025-07-29|Delivered|Belgium|Ghent|552.76|41.22|Standard|3|6
3399|TRK-2025-003399|9|1|2025-02-26|2025-03-04|Returned|United Kingdom|Manchester|688.76|33.04|Economy|2|6
3400|TRK-2025-003400|10|25|2025-02-13|2025-02-22|Delivered|Germany|Hamburg|743.07|38.81|Standard|2|9
3401|TRK-2025-003401|4|28|2025-05-31|2025-06-07|Delivered|Poland|Warsaw|6363.25|285.26|Standard|18|7
3402|TRK-2026-003402|4|23|2026-04-27|2026-04-30|Delivered|Poland|Warsaw|2936.04|209.14|Express|12|3
3403|TRK-2025-003403|2|20|2025-10-20|2025-10-25|Delivered|Germany|Berlin|7551.58|265.39|Economy|26|5
3404|TRK-2025-003404|8|13|2025-04-01|2025-04-07|Delivered|France|Marseille|3197.29|107.52|Standard|8|6
3405|TRK-2026-003405|6|24|2026-08-03|2026-08-19|Delivered|France|Toulouse|7358.36|109.83|Economy|18|16
3406|TRK-2025-003406|4|3|2025-03-04|2025-03-11|Delivered|France|Toulouse|8668.70|382.09|Standard|26|7
3407|TRK-2025-003407|1|28|2025-06-10|2025-06-15|Delivered|France|Lyon|820.84|52.48|Standard|4|5
3408|TRK-2026-003408|5|20|2026-06-19|2026-07-02|Delivered|Czechia|Brno|812.34|38.15|Express|3|13
3409|TRK-2026-003409|10|11|2026-04-07|2026-04-16|Delivered|Spain|Seville|1585.17|52.62|Economy|4|9
3410|TRK-2026-003410|1|22|2026-04-27|2026-05-01|Delivered|Portugal|Porto|5021.67|228.91|Standard|12|4
3411|TRK-2025-003411|3|2|2025-05-10|2025-05-17|Delivered|Germany|Hamburg|519.29|39.81|Standard|2|7
3412|TRK-2026-003412|4|27|2026-07-02|2026-07-09|Delivered|Belgium|Brussels|1202.66|68.51|Standard|3|7
3413|TRK-2025-003413|10|17|2025-06-11|2025-06-21|Delivered|Germany|Frankfurt|255.19|23.57|Economy|1|10
3414|TRK-2025-003414|2|17|2025-04-22|2025-04-26|Delivered|Denmark|Copenhagen|884.43|55.15|Standard|4|4
3415|TRK-2025-003415|8|16|2025-01-06|2025-01-10|Delivered|Denmark|Aarhus|3618.14|119.31|Standard|12|4
3416|TRK-2026-003416|8|24|2026-01-27|2026-01-30|Delivered|Italy|Turin|1235.31|52.59|Standard|3|3
3417|TRK-2025-003417|8|11|2025-01-10|2025-01-19|Delivered|United Kingdom|Birmingham|3283.68|109.94|Standard|18|9
3418|TRK-2025-003418|8|16|2025-12-30|2026-01-08|Delivered|France|Toulouse|1931.71|72.09|Standard|6|9
3419|TRK-2026-003419|2|23|2026-08-22|2026-08-28|Delivered|Belgium|Brussels|191.76|26.05|Standard|1|6
3420|TRK-2025-003420|8|14|2025-12-28|2026-01-10|Delivered|Spain|Madrid|9164.12|218.14|Economy|26|13
3421|TRK-2025-003421|3|14|2025-09-16|2025-09-19|Delivered|Poland|Gdansk|2854.67|203.84|Express|8|3
3422|TRK-2025-003422|2|23|2025-07-03|2025-07-05|Delivered|Czechia|Prague|824.35|71.67|Express|2|2
3423|TRK-2025-003423|10|14|2025-02-24|2025-02-27|Delivered|Spain|Madrid|622.61|45.02|Express|2|3
3424|TRK-2025-003424|2|5|2025-05-16|2025-05-23|Delivered|France|Paris|4922.54|179.26|Economy|12|7
3425|TRK-2026-003425|1|16|2026-02-24|2026-03-03|Delivered|Netherlands|Eindhoven|4537.92|208.59|Standard|18|7
3426|TRK-2025-003426|6|9|2025-12-13|2026-01-05|Delivered|Belgium|Antwerp|1023.04|30.77|Economy|4|23
3427|TRK-2025-003427|4|20|2025-10-31|2025-11-02|Delivered|France|Toulouse|1146.23|92.62|Express|3|2
3428|TRK-2026-003428|4|17|2026-08-14|2026-08-16|Delivered|Spain|Seville|322.71|39.01|Express|1|2
3429|TRK-2026-003429|1|21|2026-05-30|2026-06-03|Delivered|Italy|Turin|566.49|41.79|Standard|2|4
3430|TRK-2025-003430|5|21|2025-05-14|2025-05-26|Delivered|Italy|Rome|216.85|21.47|Standard|1|12
3431|TRK-2025-003431|8|14|2025-04-09|2025-04-22|Returned|Sweden|Malmo|257.20|23.62|Economy|1|13
3432|TRK-2026-003432|6|20|2026-09-03|2026-09-21|Delivered|Spain|Barcelona|1064.34|35.03|Standard|3|18
3433|TRK-2026-003433|6|6|2026-08-23|2026-09-09|Delivered|France|Lyon|458.61|25.34|Standard|2|17
3434|TRK-2026-003434|1|20|2026-09-07|2026-09-10|Delivered|Italy|Turin|5375.28|243.76|Standard|18|3
3435|TRK-2026-003435|4|17|2026-02-16|2026-02-21|Delivered|Netherlands|Amsterdam|1249.34|70.47|Standard|3|5
3436|TRK-2026-003436|1|29|2026-03-31|2026-04-04|Delivered|France|Lyon|709.42|47.80|Standard|2|4
3437|TRK-2026-003437|10|27|2026-01-18|2026-02-01|Delivered|Germany|Cologne|1148.79|43.09|Economy|3|14
3438|TRK-2025-003438|10|19|2025-08-11|2025-08-19|Delivered|Poland|Warsaw|795.32|40.27|Standard|4|8
3439|TRK-2025-003439|5|20|2025-11-08|2025-12-02|Delivered|Sweden|Gothenburg|577.46|25.21|Economy|2|24
3440|TRK-2025-003440|6|18|2025-09-05|2025-10-03|Delivered|Germany|Cologne|4288.95|86.62|Standard|18|28
3441|TRK-2025-003441|4|14|2025-05-30|2025-06-03|Delivered|France|Toulouse|1172.82|67.26|Standard|4|4
3442|TRK-2026-003442|4|27|2026-03-07|2026-03-10|Delivered|Germany|Munich|561.31|54.54|Express|2|3
3443|TRK-2026-003443|2|16|2026-01-16|2026-01-20|Delivered|United Kingdom|London|293.61|30.33|Standard|1|4
3444|TRK-2026-003444|3|11|2026-05-12|2026-05-22|Delivered|Austria|Vienna|643.10|39.07|Economy|2|10
3445|TRK-2026-003445|2|1|2026-07-31|2026-08-05|Delivered|Belgium|Ghent|375.80|33.78|Standard|1|5
3446|TRK-2025-003446|3|17|2025-03-23|2025-03-26|Delivered|Italy|Naples|1647.17|125.23|Express|8|3
3447|TRK-2026-003447|8|3|2026-05-05|2026-05-12|Delivered|Denmark|Aarhus|4685.39|120.33|Economy|26|7
3448|TRK-2026-003448|3|14|2026-04-19|2026-04-24|Delivered|Germany|Hamburg|2226.55|111.52|Standard|8|5
3449|TRK-2026-003449|2|9|2026-09-17|2026-09-24|Delivered|Denmark|Aarhus|1189.64|67.96|Standard|3|7
3450|TRK-2025-003450|8|15|2025-11-22|2025-11-25|Delivered|Italy|Rome|2048.91|106.92|Express|8|3
3451|TRK-2026-003451|1|2|2026-08-23|2026-08-26|Delivered|Austria|Graz|822.51|52.55|Standard|3|3
3452|TRK-2026-003452|6|10|2026-01-26|2026-02-05|Delivered|Germany|Cologne|474.84|29.78|Express|2|10
3453|TRK-2025-003453|1|1|2025-08-12|2025-08-24|Delivered|Germany|Cologne|1632.25|71.47|Economy|6|12
3454|TRK-2026-003454|4|6|2026-09-12|2026-09-17|Delivered|Spain|Seville|780.88|43.58|Economy|4|5
3455|TRK-2025-003455|8|18|2025-12-08|2025-12-13|Delivered|United Kingdom|London|1673.64|64.86|Standard|8|5
3456|TRK-2025-003456|4|27|2025-08-01|2025-08-12|Returned|Portugal|Lisbon|9963.78|344.41|Economy|26|11
3457|TRK-2025-003457|5|19|2025-09-26|2025-10-15|Delivered|Netherlands|Eindhoven|1390.79|35.36|Economy|4|19
3458|TRK-2026-003458|6|15|2026-09-16|2026-09-29|Delivered|Germany|Frankfurt|2337.70|75.97|Express|6|13
3459|TRK-2026-003459|2|4|2026-07-16|2026-07-23|Delivered|Germany|Berlin|518.36|39.77|Standard|2|7
3460|TRK-2026-003460|9|12|2026-02-11|2026-02-19|Delivered|Sweden|Malmo|556.76|33.59|Standard|2|8
3461|TRK-2025-003461|6|2|2025-09-19|2025-09-29|Delivered|Poland|Gdansk|585.52|27.37|Standard|2|10
3462|TRK-2025-003462|8|20|2025-09-19|2025-09-25|Delivered|Netherlands|Amsterdam|1162.06|50.54|Standard|6|6
3463|TRK-2025-003463|4|24|2025-10-12|2025-10-15|Delivered|Poland|Warsaw|815.38|52.25|Standard|2|3
3464|TRK-2025-003464|3|6|2025-08-29|2025-09-01|Delivered|Switzerland|Geneva|814.82|52.22|Standard|2|3
3465|TRK-2026-003465|2|16|2026-09-07||In Transit|Spain|Barcelona|746.00|49.33|Standard|2|
3466|TRK-2025-003466|9|23|2025-06-27|2025-07-02|Delivered|Italy|Milan|2606.83|90.99|Standard|8|5
3467|TRK-2025-003467|4|15|2025-05-18|2025-05-21|Returned|Germany|Cologne|6874.13|465.51|Express|18|3
3468|TRK-2026-003468|1|12|2026-01-09|2026-01-13|Delivered|Germany|Berlin|259.41|26.50|Economy|1|4
3469|TRK-2025-003469|1|21|2025-02-20|2025-02-23|Delivered|France|Marseille|1229.92|98.07|Express|3|3
3470|TRK-2025-003470|1|17|2025-01-01|2025-01-08|Delivered|Belgium|Brussels|1385.28|63.38|Economy|4|7
3471|TRK-2025-003471|1|29|2025-03-19|2025-03-22|Delivered|Poland|Gdansk|396.23|34.64|Standard|1|3
3472|TRK-2025-003472|2|9|2025-01-28|2025-02-04|Delivered|France|Lyon|1211.44|68.88|Standard|3|7
3473|TRK-2026-003473|7|5|2026-09-26||In Transit|Italy|Turin|245.07|24.08|Express|1|
3474|TRK-2025-003474|8|15|2025-01-28|2025-02-10|Returned|United Kingdom|Manchester|3484.39|94.10|Economy|18|13
3475|TRK-2026-003475|4|6|2026-07-07|2026-07-18|Delivered|Portugal|Porto|1461.90|65.89|Economy|4|11
3476|TRK-2025-003476|8|13|2025-06-22|2025-07-01|Delivered|France|Marseille|695.01|33.18|Economy|3|9
3477|TRK-2025-003477|3|25|2025-05-05|2025-05-07|Delivered|Sweden|Stockholm|723.24|48.38|Standard|2|2
3478|TRK-2026-003478|8|11|2026-03-02|2026-03-11|Delivered|Belgium|Ghent|1004.41|46.12|Standard|3|9
3479|TRK-2026-003479|2|23|2026-06-24|2026-06-30|Delivered|Spain|Madrid|2086.72|86.36|Economy|6|6
3480|TRK-2025-003480|10|20|2025-12-20|2025-12-27|Delivered|Sweden|Malmo|361.47|28.12|Standard|1|7
3481|TRK-2026-003481|1|2|2026-01-19|2026-01-29|Delivered|Sweden|Gothenburg|3100.00|119.56|Economy|8|10
3482|TRK-2026-003482|2|1|2026-03-14|2026-03-21|Delivered|Denmark|Aarhus|1282.37|71.86|Standard|4|7
3483|TRK-2025-003483|1|23|2025-12-17|2025-12-20|Delivered|Germany|Cologne|4782.05|329.31|Express|26|3
3484|TRK-2025-003484|2|18|2025-07-01|2025-07-06|Delivered|Portugal|Porto|649.95|45.30|Standard|2|5
3485|TRK-2025-003485|1|17|2025-01-14|2025-01-19|Delivered|Germany|Munich|1166.13|56.20|Economy|3|5
3486|TRK-2025-003486|2|12|2025-12-24|2026-01-03|Delivered|Denmark|Copenhagen|1266.53|59.49|Economy|6|10
3487|TRK-2026-003487|8|6|2026-06-27|2026-06-30|Delivered|Austria|Linz|1859.86|70.08|Standard|8|3
3488|TRK-2025-003488|1|29|2025-03-03|2025-03-06|Delivered|Sweden|Malmo|276.64|29.62|Standard|1|3
3489|TRK-2025-003489|1|11|2025-01-20|2025-01-22|Delivered|Italy|Milan|887.34|55.27|Standard|3|2
3490|TRK-2025-003490|3|9|2025-07-14|2025-07-18|Delivered|France|Toulouse|335.70|32.10|Standard|1|4
3491|TRK-2025-003491|8|7|2025-09-12|2025-09-17|Delivered|Germany|Hamburg|982.33|45.51|Standard|3|5
3492|TRK-2026-003492|8|6|2026-06-09|2026-06-17|Delivered|Spain|Valencia|2502.80|72.66|Economy|6|8
3493|TRK-2026-003493|1|20|2026-05-11|2026-05-13|Delivered|Poland|Warsaw|787.86|51.09|Standard|2|2
3494|TRK-2026-003494|3|28|2026-03-08|2026-03-11|Delivered|Poland|Warsaw|3064.39|217.49|Express|12|3
3495|TRK-2026-003495|9|8|2026-08-13|2026-08-16|Delivered|Switzerland|Basel|677.93|47.42|Express|3|3
3496|TRK-2026-003496|9|4|2026-04-11|2026-04-22|Delivered|Denmark|Copenhagen|1905.47|59.62|Economy|6|11
3497|TRK-2026-003497|3|24|2026-05-29|2026-06-09|Delivered|Italy|Turin|7175.49|253.07|Economy|18|11
3498|TRK-2025-003498|8|24|2025-12-03|2025-12-06|Delivered|Denmark|Copenhagen|892.77|43.00|Standard|4|3
3499|TRK-2025-003499|10|27|2025-01-27|2025-02-02|Delivered|Germany|Munich|638.67|35.88|Standard|2|6
3500|TRK-2025-003500|6|7|2025-04-30|2025-05-20|Delivered|Germany|Cologne|233.85|20.92|Economy|1|20
3501|TRK-2025-003501|8|6|2025-04-28|2025-05-10|Delivered|Germany|Berlin|1232.99|44.93|Economy|3|12
3502|TRK-2026-003502|4|13|2026-07-20|2026-07-26|Delivered|France|Toulouse|2384.29|118.14|Standard|12|6
3503|TRK-2026-003503|2|5|2026-06-29|2026-07-04|Delivered|Spain|Seville|672.98|40.05|Economy|3|5
3504|TRK-2025-003504|8|14|2025-05-14|2025-05-17|Delivered|Spain|Madrid|2472.80|87.24|Standard|12|3
3505|TRK-2026-003505|2|11|2026-07-13|2026-07-20|Delivered|Sweden|Malmo|502.57|39.11|Standard|2|7
3506|TRK-2025-003506|1|27|2025-04-12|2025-04-19|Delivered|Netherlands|Rotterdam|1615.76|70.93|Economy|4|7
3507|TRK-2026-003507|9|28|2026-03-26|2026-04-01|Delivered|Germany|Frankfurt|803.20|35.54|Economy|4|6
3508|TRK-2025-003508|1|12|2025-07-23|2025-07-25|Delivered|Poland|Krakow|716.11|48.08|Standard|2|2
3509|TRK-2026-003509|1|17|2026-05-03|2026-05-06|Delivered|Germany|Frankfurt|236.65|33.41|Express|1|3
3510|TRK-2026-003510|6|10|2026-01-12|2026-02-09|Delivered|United Kingdom|London|1033.86|30.90|Economy|3|28
3511|TRK-2025-003511|3|16|2025-10-15|2025-10-22|Returned|Czechia|Brno|1136.57|65.74|Standard|4|7
3512|TRK-2026-003512|2|25|2026-05-18|2026-05-21|Delivered|Belgium|Brussels|1800.50|93.62|Standard|8|3
3513|TRK-2025-003513|10|15|2025-09-30|2025-10-03|Delivered|Germany|Munich|563.28|33.77|Standard|2|3
3514|TRK-2025-003514|5|3|2025-11-01|2025-11-11|Delivered|Italy|Rome|1167.64|36.68|Standard|3|10
3515|TRK-2026-003515|10|20|2026-05-22|2026-05-26|Delivered|Poland|Gdansk|345.03|27.66|Standard|1|4
3516|TRK-2026-003516|4|27|2026-05-26|2026-05-28|Returned|Denmark|Aarhus|1378.19|107.72|Express|4|2
3517|TRK-2026-003517|8|1|2026-07-18|2026-07-22|Delivered|Netherlands|Eindhoven|4528.50|214.54|Express|18|4
3518|TRK-2025-003518|1|16|2025-09-25|2025-09-28|Delivered|Switzerland|Zurich|1502.99|115.84|Express|4|3
3519|TRK-2025-003519|7|18|2025-06-11|2025-07-07|Delivered|Austria|Linz|254.41|21.18|Economy|1|26
3520|TRK-2026-003520|10|19|2026-03-04|2026-03-15|Delivered|Portugal|Lisbon|783.52|35.11|Economy|2|11
3521|TRK-2025-003521|1|19|2025-07-05|2025-07-10|Returned|Italy|Milan|989.50|59.56|Standard|4|5
3522|TRK-2026-003522|3|14|2026-06-03|2026-06-05|Delivered|United Kingdom|London|1230.86|98.13|Express|3|2
3523|TRK-2025-003523|10|4|2025-08-20|2025-08-29|Delivered|Germany|Berlin|313.90|24.86|Economy|1|9
3524|TRK-2026-003524|1|18|2026-01-02|2026-01-05|Delivered|Netherlands|Eindhoven|6849.37|463.89|Express|18|3
3525|TRK-2026-003525|10|9|2026-06-11|2026-06-24|Delivered|Germany|Berlin|607.08|31.26|Economy|3|13
3526|TRK-2026-003526|10|16|2026-01-07|2026-01-18|Delivered|United Kingdom|Birmingham|835.51|36.25|Economy|2|11
3527|TRK-2026-003527|2|7|2026-07-17|2026-07-29|Delivered|Poland|Warsaw|301.62|27.88|Economy|1|12
3528|TRK-2025-003528|3|24|2025-06-23|2025-06-26|Delivered|Netherlands|Eindhoven|643.95|45.05|Standard|2|3
3529|TRK-2025-003529|6|21|2025-03-09|2025-04-06|Delivered|Germany|Cologne|1433.78|40.94|Standard|4|28
3530|TRK-2026-003530|6|9|2026-09-08||Delayed|Denmark|Copenhagen|992.23|33.88|Standard|4|
3531|TRK-2025-003531|4|6|2025-12-20|2025-12-30|Delivered|France|Marseille|1167.02|56.23|Economy|6|10
3532|TRK-2026-003532|10|5|2026-04-14|2026-04-23|Delivered|Belgium|Antwerp|1452.57|58.67|Standard|8|9
3533|TRK-2025-003533|10|10|2025-10-24|2025-11-02|Delivered|Denmark|Copenhagen|1348.67|55.76|Standard|4|9
3534|TRK-2025-003534|8|25|2025-08-02|2025-08-15|Delivered|Germany|Hamburg|269.93|23.90|Economy|1|13
3535|TRK-2026-003535|8|12|2026-07-17|2026-07-21|Delivered|Italy|Turin|571.05|33.99|Standard|2|4
3536|TRK-2026-003536|4|10|2026-07-17|2026-07-23|Delivered|Spain|Madrid|235.70|25.72|Economy|1|6
3537|TRK-2025-003537|3|4|2025-08-07|2025-08-18|Delivered|Sweden|Stockholm|2085.42|86.32|Economy|8|11
3538|TRK-2025-003538|2|20|2025-08-15|2025-08-17|Delivered|Sweden|Gothenburg|329.59|39.46|Express|1|2
3539|TRK-2026-003539|7|6|2026-05-18|2026-05-30|Delivered|Spain|Madrid|939.16|41.29|Express|4|12
3540|TRK-2026-003540|10|15|2026-03-02|2026-03-09|Delivered|Germany|Hamburg|603.32|34.89|Standard|3|7
3541|TRK-2026-003541|2|5|2026-04-13|2026-04-17|Delivered|Netherlands|Eindhoven|6600.35|295.21|Standard|18|4
3542|TRK-2025-003542|5|7|2025-08-17|2025-08-27|Delivered|Netherlands|Rotterdam|377.68|27.37|Express|1|10
3543|TRK-2025-003543|10|22|2025-08-20|2025-08-23|Delivered|Netherlands|Amsterdam|248.74|28.80|Express|1|3
3544|TRK-2025-003544|7|14|2025-03-20|2025-04-11|Delivered|Poland|Krakow|1629.44|38.34|Economy|8|22
3545|TRK-2025-003545|8|24|2025-11-28|2025-12-02|Returned|Switzerland|Zurich|590.47|43.63|Express|2|4
3546|TRK-2026-003546|2|16|2026-07-18|2026-07-25|Returned|France|Paris|7119.19|317.01|Standard|26|7
3547|TRK-2025-003547|10|10|2025-06-26|2025-06-29|Delivered|Belgium|Antwerp|1866.14|70.25|Standard|6|3
3548|TRK-2025-003548|9|23|2025-03-28|2025-04-02|Delivered|Germany|Berlin|2268.17|67.54|Economy|8|5
3549|TRK-2025-003549|5|6|2025-07-20|2025-08-02|Delivered|Poland|Gdansk|1623.58|43.98|Standard|4|13
3550|TRK-2025-003550|9|5|2025-08-04|2025-08-12|Delivered|Germany|Berlin|1594.62|52.83|Economy|4|8
3551|TRK-2026-003551|2|11|2026-04-01|2026-04-03|Delivered|Spain|Valencia|749.48|49.48|Standard|3|2
3552|TRK-2025-003552|4|20|2025-06-01|2025-06-07|Delivered|Denmark|Copenhagen|1469.03|79.70|Standard|6|6
3553|TRK-2026-003553|1|10|2026-02-26|2026-03-04|Delivered|Germany|Munich|381.39|34.02|Standard|1|6
3554|TRK-2026-003554|1|16|2026-08-23|2026-08-25|Delivered|Poland|Gdansk|2057.30|151.93|Express|6|2
3555|TRK-2026-003555|9|20|2026-07-04|2026-07-12|Delivered|Austria|Linz|2531.91|88.89|Standard|8|8
