ticket_id|subject|account_id|agent_id|channel|category|priority|status|opened_date|resolved_date|sla_breached|first_response_minutes|resolution_hours
2788|Please split this invoice|22|10|Web Form|Billing|Low|Closed|2025-12-14|2025-12-19|1|15|139.01
2789|Report export is empty|28|8|Chat|Bug|High|Resolved|2025-11-01|2025-11-01|0|38|3.66
2790|User accounts for the new team|55|10|Phone|Onboarding|Normal|Closed|2025-12-10|2025-12-10|0|352|14.48
2791|How do I add a second connection?|26|2|Chat|How-To|Normal|Closed|2026-01-20|2026-01-22|1|100|67.11
2792|Help importing our first data set|46|15|Phone|Onboarding|Low|Resolved|2025-08-15|2025-08-16|0|67|28.61
2793|How do I add a second connection?|8||Web Form|How-To|Normal|Open|2026-05-08||1||
2794|Login loop after update|27|7|Email|Bug|Low|Waiting on Customer|2026-05-17||1|20|
2795|More decimals in the pivot|14|6|Phone|Feature Request|Low|Closed|2025-10-11|2025-10-12|0|13|40.30
2796|Login loop after update|36|10|Email|Bug|Urgent|Resolved|2026-06-06|2026-06-06|0|37|2.23
2797|Credit note request|53|10|Email|Billing|High|Closed|2026-04-10|2026-04-10|0|8|3.82
2798|Please add a CSV export|41|6|Email|Feature Request|Normal|Closed|2025-07-07|2025-07-07|0|14|21.29
2799|Filter by region|18|8|Email|Feature Request|Low|Closed|2026-03-07|2026-03-14|1|99|169.83
2800|Invoice does not match the order|8|11|Phone|Billing|Normal|Resolved|2025-10-14|2025-10-14|0|108|9.73
2801|Credit note request|1|10|Web Form|Billing|High|In Progress|2026-09-21||1|237|
2802|How do I add a second connection?|11|3|Web Form|How-To|Normal|Closed|2025-01-10|2025-01-11|0|73|27.30
2803|Where do I set the currency?|48||Phone|How-To|Urgent|Open|2025-12-18||1||
2804|Filter by region|47|6|Web Form|Feature Request|Normal|Closed|2025-05-13|2025-05-13|0|119|8.84
2805|Help importing our first data set|30|14|Email|Onboarding|High|Closed|2026-08-05|2026-08-05|0|57|1.96
2806|How do I share a dashboard?|21|3|Chat|How-To|Normal|Closed|2026-04-24|2026-04-24|0|43|9.09
2807|Wrong VAT rate on the last bill|28|10|Chat|Billing|Low|Closed|2026-02-16|2026-02-16|0|149|22.97
2808|How do I add a second connection?|11|5|Email|How-To|Low|Closed|2025-09-15|2025-09-16|0|4|40.55
2809|How do I share a dashboard?|18|2|Web Form|How-To|High|Closed|2026-07-14|2026-07-14|0|24|5.73
2810|Report export is empty|28|8|Email|Bug|Normal|Open|2026-07-09||1|24|
2811|Totals differ from the source|3|7|Web Form|Bug|Normal|Closed|2026-08-08|2026-08-11|1|3|90.18
2812|Scheduler skipped a run|6|7|Chat|Bug|Urgent|Closed|2026-04-30|2026-04-30|1|495|5.80
2813|User accounts for the new team|5|15|Email|Onboarding|Normal|Closed|2026-08-15|2026-08-15|0|61|4.09
2814|Totals differ from the source|10|6|Phone|Bug|Normal|Closed|2025-09-25|2025-09-26|0|224|42.81
2815|Login loop after update|52|6|Web Form|Bug|Low|Closed|2025-12-03|2025-12-04|0|26|47.25
2816|Scheduler skipped a run|32|7|Phone|Bug|Normal|Closed|2026-04-19|2026-04-20|0|48|31.52
2817|Login loop after update|28|8|Phone|Bug|High|Closed|2025-08-06|2025-08-07|1|16|32.83
2818|Scheduler skipped a run|10|9|Web Form|Bug|Normal|Closed|2026-08-29|2026-08-30|0|90|26.91
2819|Please add a CSV export|3|8|Web Form|Feature Request|High|Closed|2025-06-15|2025-06-15|0|23|2.13
2820|Training session request|6|13|Web Form|Onboarding|Normal|Closed|2026-03-17|2026-03-19|1|702|55.85
2821|How do I share a dashboard?|32|1|Web Form|How-To|High|Closed|2025-11-06|2025-11-06|0|171|2.32
2822|Dark mode for the dashboards|38|9|Email|Feature Request|Urgent|Closed|2025-05-17|2025-05-17|0|414|0.95
2823|More decimals in the pivot|17|9|Phone|Feature Request|Low|Closed|2025-12-21|2025-12-23|0|13|65.48
2824|User accounts for the new team|36|15|Web Form|Onboarding|Low|Closed|2025-05-17|2025-05-18|0|45|32.56
2825|Wrong VAT rate on the last bill|8|12|Email|Billing|Normal|Closed|2026-08-06|2026-08-06|0|53|14.46
2826|Report export is empty|40|8|Web Form|Bug|Normal|Closed|2026-08-11|2026-08-11|0|74|21.01
2827|Server unreachable this morning|22|9|Chat|Outage|High|Closed|2025-05-10|2025-05-10|0|9|3.09
2828|More decimals in the pivot|55|8|Phone|Feature Request|Low|Closed|2025-07-26|2025-07-28|0|38|65.59
2829|Wrong VAT rate on the last bill|29|12|Chat|Billing|Low|Closed|2026-01-11|2026-01-12|0|131|33.55
2830|How do I add a second connection?|58|10|Phone|How-To|Normal|Closed|2025-07-17|2025-07-17|0|154|4.42
2831|How do I add a second connection?|22|5|Email|How-To|Normal|Closed|2025-11-25|2025-11-27|1|64|52.38
2832|Kick-off call follow-up|20|15|Web Form|Onboarding|Normal|Closed|2025-02-06|2025-02-07|0|194|27.49
2833|How do I share a dashboard?|23|2|Web Form|How-To|Normal|Resolved|2025-01-15|2025-01-15|0|189|14.74
2834|Credit note request|13|15|Chat|Billing|Normal|Resolved|2026-06-20|2026-06-20|0|14|7.98
2835|Please split this invoice|32|12|Phone|Billing|Normal|Closed|2026-05-11|2026-05-11|0|61|19.09
2836|Invoice does not match the order|35|10|Email|Billing|Low|Closed|2026-01-08|2026-01-08|0|123|16.10
2837|Kick-off call follow-up|14|14|Chat|Onboarding|Low|Closed|2026-05-25|2026-05-25|0|117|13.29
2838|Please add a CSV export|51|7|Phone|Feature Request|Urgent|Closed|2025-10-23|2025-10-23|0|25|1.77
2839|How do I share a dashboard?|41|1|Email|How-To|Low|Closed|2025-04-27|2025-04-28|0|18|30.63
2840|Totals differ from the source|51|7|Web Form|Bug|Low|Closed|2025-02-28|2025-02-28|0|133|17.49
2841|Scheduler skipped a run|10|8|Email|Bug|Low|Resolved|2026-06-21|2026-06-21|0|10|10.07
2842|User accounts for the new team|18|14|Web Form|Onboarding|Normal|Resolved|2025-12-01|2025-12-01|0|118|4.78
2843|Report export is empty|35|9|Web Form|Bug|High|Closed|2025-11-15|2025-11-15|0|44|1.92
2844|Report export is empty|17|2|Web Form|Bug|Normal|Closed|2026-08-15|2026-08-16|0|164|44.52
2845|Dark mode for the dashboards|40|9|Email|Feature Request|Low|Closed|2026-08-10|2026-08-13|0|60|84.78
2846|Invoice does not match the order|26|12|Email|Billing|High|Resolved|2026-08-18|2026-08-18|0|151|3.11
2847|User accounts for the new team|18|14|Chat|Onboarding|Normal|Closed|2025-03-08|2025-03-08|0|167|15.99
2848|How do I schedule a report?|17|4|Chat|How-To|Urgent|Open|2026-06-11||1|159|
2849|Please split this invoice|53|10|Email|Billing|Low|Closed|2026-07-18|2026-07-20|0|73|67.14
2850|Totals differ from the source|12|9|Email|Bug|Normal|Closed|2026-07-31|2026-08-02|1|32|61.80
2851|Kick-off call follow-up|19|15|Email|Onboarding|High|Closed|2025-05-24|2025-05-24|0|99|2.62
2852|Dark mode for the dashboards|16|8|Phone|Feature Request|Low|Closed|2026-02-22|2026-02-22|0|229|19.29
2853|Filter by region|52|8|Web Form|Feature Request|Low|Closed|2026-04-03|2026-04-03|0|25|14.59
2854|Training session request|58|13|Phone|Onboarding|Normal|Closed|2025-11-21|2025-11-21|0|166|4.04
2855|How do I schedule a report?|28||Email|How-To|Normal|Open|2026-05-28||1||
2856|Report export is empty|11|9|Email|Bug|High|Closed|2025-09-11|2025-09-11|0|172|6.50
2857|Credit note request|40|11|Phone|Billing|Normal|Resolved|2026-04-19|2026-04-20|0|158|47.81
2858|Scheduler skipped a run|18|6|Email|Bug|High|Closed|2025-03-30|2025-03-30|0|14|10.86
2859|Scheduler skipped a run|13||Web Form|Bug|Normal|Open|2026-09-25||1||
2860|Training session request|52|14|Email|Onboarding|Normal|Closed|2025-12-11|2025-12-11|0|42|8.67
2861|How do I schedule a report?|18|12|Email|How-To|Normal|Closed|2025-07-04|2025-07-04|0|11|15.56
2862|How do I schedule a report?|38|1|Phone|How-To|Normal|Closed|2025-07-08|2025-07-08|0|84|7.15
2863|Report export is empty|34|6|Chat|Bug|High|Resolved|2025-09-15|2025-09-16|1|167|36.54
2864|Invoice does not match the order|60|10|Phone|Billing|Low|Closed|2025-09-15|2025-09-16|0|31|40.19
2865|Where do I set the currency?|20|2|Web Form|How-To|Normal|Closed|2026-02-25|2026-02-28|1|39|83.42
2866|Dashboards time out|2|7|Email|Outage|High|Closed|2025-10-24|2025-10-24|0|37|4.12
2867|Wrong VAT rate on the last bill|55|10|Email|Billing|Low|Closed|2026-06-25|2026-06-26|0|225|37.18
2868|How do I schedule a report?|1|14|Email|How-To|Normal|In Progress|2025-10-31||1|60|
2869|Report export is empty|52|8|Email|Bug|High|Closed|2026-03-27|2026-03-27|0|34|4.52
2870|Kick-off call follow-up|10|14|Email|Onboarding|Low|Closed|2026-08-14|2026-08-15|0|3|30.55
2871|Credit note request|30|12|Web Form|Billing|Normal|Resolved|2026-04-04|2026-04-09|1|91|120.66
2872|How do I add a second connection?|55|1|Email|How-To|Normal|Closed|2025-01-02|2025-01-02|0|227|13.94
2873|Database connection refused|57|8|Email|Outage|Low|Resolved|2026-06-06|2026-06-08|0|9|49.55
2874|Wrong VAT rate on the last bill|57||Web Form|Billing|Low|Open|2026-08-25||1||
2875|How do I share a dashboard?|57|1|Web Form|How-To|High|Closed|2025-06-15|2025-06-15|1|142|14.99
2876|Server unreachable this morning|46|7|Email|Outage|Normal|Closed|2025-08-30|2025-08-30|0|21|10.14
2877|Credit note request|31|6|Phone|Billing|Normal|Closed|2026-04-15|2026-04-15|0|155|13.82
2878|Training session request|17|13|Email|Onboarding|Normal|Resolved|2025-11-02|2025-11-03|0|14|25.24
2879|User accounts for the new team|37|14|Web Form|Onboarding|Low|In Progress|2026-09-01||1|41|
2880|More decimals in the pivot|30|8|Email|Feature Request|Normal|Closed|2025-04-23|2025-04-23|0|135|12.60
2881|How do I schedule a report?|58|4|Email|How-To|High|Resolved|2025-12-13|2025-12-13|0|70|8.36
2882|More decimals in the pivot|31|8|Web Form|Feature Request|Low|Closed|2025-01-17|2025-01-18|0|40|41.07
2883|User accounts for the new team|19|13|Chat|Onboarding|Normal|Closed|2025-06-03|2025-06-03|0|95|4.72
2884|Filter by region|50|7|Email|Feature Request|Normal|Closed|2026-01-12|2026-01-12|0|32|14.14
2885|Report export is empty|10|7|Phone|Bug|Normal|Closed|2025-08-23|2025-08-23|0|343|17.28
2886|Wrong VAT rate on the last bill|18|11|Phone|Billing|High|Closed|2025-10-30|2025-10-30|0|11|1.81
2887|Training session request|5|14|Email|Onboarding|Urgent|Closed|2026-06-30|2026-06-30|0|309|3.39
2888|Where do I set the currency?|9|1|Web Form|How-To|Low|Closed|2025-08-21|2025-08-21|0|117|9.54
2889|How do I add a second connection?|39|2|Phone|How-To|Low|Resolved|2026-01-19|2026-01-19|0|28|17.39
2890|Invoice does not match the order|17|10|Email|Billing|Low|Closed|2025-04-21|2025-04-23|0|16|49.19
2891|User accounts for the new team|50|15|Web Form|Onboarding|Low|Closed|2026-04-02|2026-04-02|0|61|9.48
2892|How do I share a dashboard?|57|4|Web Form|How-To|High|Closed|2026-09-15|2026-09-15|0|128|1.89
2893|User accounts for the new team|1|9|Chat|Onboarding|Low|Closed|2025-03-15|2025-03-15|0|112|3.75
2894|Database connection refused|28|8|Email|Outage|Low|Closed|2025-02-01|2025-02-01|0|124|10.39
2895|How do I share a dashboard?|28|1|Phone|How-To|Normal|Closed|2025-07-19|2025-07-19|0|198|12.48
2896|Login loop after update|28|7|Web Form|Bug|High|Waiting on Customer|2026-09-23||1|122|
2897|Credit note request|2|10|Web Form|Billing|Normal|Closed|2025-07-11|2025-07-11|0|105|6.85
2898|Credit note request|36|12|Email|Billing|High|Closed|2026-03-12|2026-03-12|0|61|3.76
2899|Scheduler skipped a run|26|9|Email|Bug|Normal|Closed|2026-04-15|2026-04-16|0|175|32.26
2900|Dashboards time out|10|3|Chat|Outage|Low|Resolved|2025-09-08|2025-09-08|0|109|17.31
2901|How do I add a second connection?|5|4|Phone|How-To|Low|Closed|2025-06-07|2025-06-08|0|52|42.87
2902|Server unreachable this morning|3|6|Web Form|Outage|Low|Closed|2025-02-07|2025-02-11|1|67|111.10
2903|How do I schedule a report?|10|4|Chat|How-To|Normal|Resolved|2025-07-08|2025-07-08|0|61|17.41
2904|Where do I set the currency?|58|5|Email|How-To|Normal|Resolved|2025-06-24|2025-06-26|1|13|52.60
2905|Where do I set the currency?|30|3|Chat|How-To|Low|Closed|2026-03-06|2026-03-07|0|87|37.75
2906|Report export is empty|18|7|Email|Bug|High|Closed|2025-09-12|2025-09-12|0|11|2.58
2907|Report export is empty|34|9|Web Form|Bug|High|Closed|2026-02-09|2026-02-09|0|315|10.19
2908|Scheduler skipped a run|20|6|Email|Bug|Normal|Closed|2026-08-10|2026-08-10|0|17|19.14
2909|How do I schedule a report?|42|12|Phone|How-To|High|Resolved|2025-11-25|2025-11-25|0|261|9.97
2910|Totals differ from the source|10|6|Web Form|Bug|Normal|Closed|2025-06-22|2025-06-25|1|11|81.16
2911|Report export is empty|52|7|Chat|Bug|Urgent|Closed|2026-03-29|2026-03-29|1|70|4.51
2912|How do I add a second connection?|22|2|Email|How-To|Urgent|Resolved|2025-11-21|2025-11-21|0|55|1.39
2913|Kick-off call follow-up|23|15|Chat|Onboarding|Normal|Closed|2026-06-13|2026-06-16|1|58|89.95
2914|Login loop after update|40|8|Web Form|Bug|High|Closed|2025-06-02|2025-06-02|0|414|3.45
2915|How do I share a dashboard?|24|1|Email|How-To|Normal|Closed|2025-02-26|2025-02-27|0|12|41.83
2916|Please add a CSV export|57|7|Phone|Feature Request|Low|Closed|2026-02-28|2026-03-03|0|46|81.34
2917|Help importing our first data set|17|15|Web Form|Onboarding|High|Closed|2025-03-22|2025-03-22|1|14|12.75
2918|Report export is empty|55|8|Email|Bug|High|Closed|2026-02-27|2026-02-27|0|69|2.57
2919|Report export is empty|57|6|Web Form|Bug|High|Resolved|2025-07-15|2025-07-15|0|73|1.70
2920|Kick-off call follow-up|28|14|Web Form|Onboarding|Normal|Closed|2026-03-30|2026-03-30|0|169|3.87
2921|How do I add a second connection?|34|13|Email|How-To|High|Closed|2025-05-17|2025-05-17|0|141|1.89
2922|Dashboards time out|14|6|Web Form|Outage|Normal|Closed|2025-06-13|2025-06-13|0|13|13.66
2923|Invoice does not match the order|55|15|Web Form|Billing|Low|Closed|2026-02-12|2026-02-15|0|192|72.48
2924|Totals differ from the source|18|8|Web Form|Bug|High|Closed|2026-03-12|2026-03-12|1|144|21.90
2925|Help importing our first data set|58|13|Phone|Onboarding|High|Open|2025-05-27||1|17|
2926|Where do I set the currency?|3|3|Phone|How-To|Low|Waiting on Customer|2026-02-05||1|54|
2927|Totals differ from the source|38|6|Web Form|Bug|High|Closed|2026-07-22|2026-07-22|1|79|12.61
2928|Where do I set the currency?|30|11|Web Form|How-To|Low|Open|2026-09-22||1|50|
2929|Help importing our first data set|44|14|Email|Onboarding|Low|Closed|2025-08-05|2025-08-06|0|72|47.31
2930|Wrong VAT rate on the last bill|28|11|Chat|Billing|Normal|Closed|2025-03-02|2025-03-06|1|12|102.61
2931|How do I add a second connection?|41|1|Chat|How-To|Low|Closed|2025-07-02|2025-07-02|0|76|10.91
2932|Wrong VAT rate on the last bill|45|10|Chat|Billing|Normal|Closed|2025-01-22|2025-01-22|0|37|8.68
2933|How do I schedule a report?|26|5|Web Form|How-To|Low|Closed|2025-04-10|2025-04-11|0|274|29.98
2934|Please add a CSV export|18|15|Phone|Feature Request|Normal|Resolved|2025-09-06|2025-09-06|0|143|18.83
2935|Kick-off call follow-up|47|15|Web Form|Onboarding|High|Resolved|2025-11-17|2025-11-17|0|6|5.44
2936|Invoice does not match the order|3|11|Web Form|Billing|Normal|Closed|2026-03-29|2026-03-29|0|83|16.88
2937|Report export is empty|43|9|Phone|Bug|Normal|Waiting on Customer|2025-07-29||1|16|
2938|Credit note request|31|10|Web Form|Billing|Low|Closed|2025-11-26|2025-11-27|0|96|29.18
2939|Login loop after update|30|8|Chat|Bug|Normal|Closed|2025-03-27|2025-03-27|0|25|3.36
2940|Login loop after update|27|14|Email|Bug|Normal|Closed|2026-03-27|2026-03-27|0|12|16.21
2941|Kick-off call follow-up|23|12|Phone|Onboarding|Low|Closed|2025-06-29|2025-07-01|0|256|55.85
2942|Help importing our first data set|52|14|Web Form|Onboarding|Normal|Closed|2025-07-28|2025-07-28|0|236|8.09
2943|How do I schedule a report?|12|5|Phone|How-To|Low|Closed|2025-12-03|2025-12-04|0|26|37.15
2944|Training session request|38|15|Phone|Onboarding|Normal|Closed|2025-05-12|2025-05-13|0|22|43.64
2945|Credit note request|27|12|Chat|Billing|Low|Closed|2025-05-03|2025-05-03|0|85|6.27
2946|Dark mode for the dashboards|9|7|Web Form|Feature Request|Normal|Waiting on Customer|2025-08-14||1|90|
2947|Login loop after update|41|8|Phone|Bug|Low|Closed|2025-09-04|2025-09-06|0|244|68.11
2948|How do I share a dashboard?|40|2|Email|How-To|Low|In Progress|2026-09-13||1|32|
2949|Training session request|2|14|Chat|Onboarding|Normal|Closed|2026-05-17|2026-05-17|0|133|5.59
2950|Filter by region|18|8|Email|Feature Request|Normal|Closed|2025-06-16|2025-06-16|0|178|15.05
2951|Wrong VAT rate on the last bill|30|11|Web Form|Billing|Low|Closed|2026-08-22|2026-08-24|0|127|63.25
2952|Dark mode for the dashboards|17|9|Email|Feature Request|High|Closed|2025-03-17|2025-03-17|0|610|5.59
2953|Filter by region|39|6|Email|Feature Request|High|Closed|2026-03-09|2026-03-09|0|42|8.32
2954|Please split this invoice|48|12|Phone|Billing|Normal|Closed|2025-05-18|2025-05-20|1|24|56.32
2955|How do I share a dashboard?|53|3|Email|How-To|Normal|In Progress|2025-08-15||1|28|
2956|Scheduler skipped a run|31|7|Email|Bug|High|Closed|2025-12-30|2025-12-30|1|158|12.55
2957|Server unreachable this morning|17|6|Web Form|Outage|Normal|Resolved|2026-01-28|2026-01-29|0|50|35.75
2958|Please split this invoice|37|2|Email|Billing|Urgent|Resolved|2025-04-17|2025-04-17|0|78|1.03
2959|Where do I set the currency?|54|2|Chat|How-To|Normal|Closed|2025-03-04|2025-03-04|0|163|20.82
2960|How do I add a second connection?|46|2|Email|How-To|Normal|Resolved|2026-01-09|2026-01-14|1|177|125.27
2961|How do I schedule a report?|39|4|Phone|How-To|Normal|Closed|2025-11-06|2025-11-06|0|37|22.35
2962|Kick-off call follow-up|55|5|Web Form|Onboarding|High|Closed|2026-04-08|2026-04-08|0|48|11.72
2963|Report export is empty|60|9|Phone|Bug|Normal|Closed|2025-03-29|2025-03-29|0|284|6.10
2964|Totals differ from the source|11|9|Phone|Bug|High|Closed|2026-05-24|2026-05-24|0|328|9.36
2965|How do I add a second connection?|48|5|Phone|How-To|Normal|Waiting on Customer|2025-04-10||1|177|
2966|How do I add a second connection?|6|1|Email|How-To|Low|Closed|2026-01-05|2026-01-05|0|27|21.56
2967|Totals differ from the source|31|6|Email|Bug|High|Closed|2025-04-17|2025-04-17|1|136|17.57
2968|Invoice does not match the order|7|15|Email|Billing|Normal|Closed|2026-08-09|2026-08-11|1|53|48.10
2969|Credit note request|15|12|Phone|Billing|High|Closed|2025-07-01|2025-07-01|0|65|5.39
2970|Scheduler skipped a run|23|7|Web Form|Bug|Normal|Closed|2025-02-20|2025-02-22|1|95|71.62
2971|How do I share a dashboard?|55|3|Email|How-To|Urgent|Closed|2026-04-12|2026-04-12|1|86|11.11
2972|Please split this invoice|10|11|Email|Billing|Normal|Closed|2025-12-01|2025-12-02|0|127|28.58
2973|Totals differ from the source|51|9|Phone|Bug|Normal|Closed|2025-10-18|2025-10-18|0|205|20.04
2974|Where do I set the currency?|5|2|Email|How-To|Normal|Resolved|2026-06-19|2026-06-19|0|74|10.39
2975|Please add a CSV export|10|13|Email|Feature Request|Low|Resolved|2026-08-29|2026-08-29|0|60|7.09
2976|Please add a CSV export|10|9|Web Form|Feature Request|High|Closed|2025-04-21|2025-04-21|0|3|3.69
2977|Scheduled jobs are queued|3|4|Email|Outage|High|Closed|2025-07-29|2025-07-29|1|65|12.13
2978|Report export is empty|9|7|Web Form|Bug|Low|Resolved|2026-03-29|2026-03-31|0|43|58.88
2979|How do I add a second connection?|19|4|Phone|How-To|Normal|Closed|2025-04-28|2025-04-30|1|198|60.56
2980|Credit note request|23|11|Phone|Billing|Low|In Progress|2025-02-13||1|109|
2981|Totals differ from the source|18|9|Email|Bug|Normal|Closed|2025-09-15|2025-09-15|0|192|7.22
2982|Totals differ from the source|58|13|Web Form|Bug|Low|Closed|2025-02-22|2025-03-04|1|53|249.67
2983|Login loop after update|47|8|Email|Bug|Normal|Closed|2026-01-04|2026-01-04|0|21|22.13
2984|Dashboards time out|55|13|Email|Outage|Urgent|Closed|2026-06-12|2026-06-12|0|172|0.57
2985|How do I share a dashboard?|45|5|Email|How-To|Normal|Closed|2025-11-28|2025-11-29|0|290|41.76
2986|Login loop after update|47|8|Chat|Bug|High|Closed|2026-06-23|2026-06-23|0|134|6.23
2987|Where do I set the currency?|56|11|Web Form|How-To|Urgent|Resolved|2026-02-20|2026-02-20|0|6|1.15
2988|More decimals in the pivot|29|8|Web Form|Feature Request|Low|Closed|2025-04-13|2025-04-14|0|115|36.42
2989|How do I add a second connection?|49|12|Email|How-To|High|Resolved|2025-10-19|2025-10-19|0|17|2.17
