invoice_id|line_no|item|qty|unit_price|amount
1727|4|Consulting Day|1|414.68|414.68
1727|5|Implementation Hours|5|421.54|2107.70
1728|1|Managed Service|3|302.23|906.69
1728|2|Software Licence|2|513.98|1027.96
1729|1|Training Session|3|1570.52|4711.56
1729|2|Software Licence|5|2001.82|10009.10
1729|3|Onboarding Package|5|1312.70|6563.50
1729|4|Cloud Hosting|1|695.12|695.12
1730|1|Implementation Hours|10|1180.33|11803.30
1730|2|Cloud Hosting|8|1194.47|9555.76
1730|3|Performance Tuning|5|1416.36|7081.80
1731|1|Implementation Hours|1|614.83|614.83
1731|2|Performance Tuning|2|1491.03|2982.06
1732|1|Implementation Hours|5|199.30|996.50
1733|1|Integration Module|1|878.41|878.41
1733|2|Implementation Hours|1|1607.58|1607.58
1734|1|Integration Module|3|2147.07|6441.21
1734|2|Software Licence|2|222.69|445.38
1735|1|Workshop|8|1009.73|8077.84
1735|2|Support Plan|2|1554.79|3109.58
1736|1|Audit Review|8|431.67|3453.36
1736|2|Custom Report Pack|8|877.41|7019.28
1736|3|Training Session|1|1868.80|1868.80
1736|4|Data Migration|2|1080.31|2160.62
1736|5|Custom Report Pack|2|2136.20|4272.40
1737|1|Custom Report Pack|2|1984.67|3969.34
1738|1|Custom Report Pack|2|492.92|985.84
1738|2|Implementation Hours|2|428.43|856.86
1739|1|Premium SLA|2|2149.20|4298.40
1739|2|Data Migration|1|1139.81|1139.81
1740|1|Custom Report Pack|2|902.21|1804.42
1740|2|Workshop|1|1427.73|1427.73
1741|1|Software Licence|10|2041.12|20411.20
1742|1|Training Session|1|908.39|908.39
1742|2|Annual Maintenance|5|1349.14|6745.70
1743|1|Software Licence|1|782.68|782.68
1743|2|Audit Review|5|1175.75|5878.75
1743|3|Audit Review|5|1210.98|6054.90
1744|1|Software Licence|1|1022.99|1022.99
1744|2|Managed Service|2|1871.49|3742.98
1745|1|Onboarding Package|2|1181.90|2363.80
1746|1|Software Licence|1|594.68|594.68
1746|2|Server Hardware|10|761.12|7611.20
1746|3|Support Plan|8|424.03|3392.24
1746|4|Data Migration|1|1981.60|1981.60
1747|1|Workshop|3|1944.66|5833.98
1747|2|Storage Expansion|2|1520.85|3041.70
1748|1|Annual Maintenance|1|159.06|159.06
1748|2|Annual Maintenance|1|1943.25|1943.25
1748|3|Implementation Hours|3|889.73|2669.19
1749|1|Support Plan|3|1825.71|5477.13
1750|1|Support Plan|2|1206.86|2413.72
1750|2|Performance Tuning|8|952.77|7622.16
1751|1|Integration Module|3|717.60|2152.80
1751|2|Annual Maintenance|3|430.47|1291.41
1752|1|Implementation Hours|1|609.80|609.80
1752|2|Training Session|1|227.93|227.93
1752|3|Implementation Hours|5|153.28|766.40
1752|4|Annual Maintenance|1|1537.06|1537.06
1752|5|Consulting Day|1|852.75|852.75
1752|6|Storage Expansion|5|2335.64|11678.20
1753|1|Integration Module|2|2069.08|4138.16
1753|2|Custom Report Pack|1|1124.35|1124.35
1754|1|Storage Expansion|1|609.70|609.70
1754|2|Storage Expansion|1|667.15|667.15
1755|1|Integration Module|2|1423.30|2846.60
1756|1|Premium SLA|1|2366.61|2366.61
1756|2|Custom Report Pack|3|1602.39|4807.17
1757|1|Implementation Hours|1|569.61|569.61
1757|2|Data Migration|8|361.42|2891.36
1757|3|Training Session|3|260.17|780.51
1758|1|Workshop|1|1982.08|1982.08
1758|2|Integration Module|1|569.59|569.59
1759|1|Cloud Hosting|2|1987.85|3975.70
1759|2|Backup Service|3|665.95|1997.85
1759|3|Integration Module|1|568.07|568.07
1759|4|Software Licence|1|977.63|977.63
1760|1|Managed Service|8|1934.42|15475.36
1760|2|Audit Review|1|829.31|829.31
1760|3|Software Licence|2|2177.87|4355.74
1760|4|Premium SLA|3|587.78|1763.34
1761|1|Audit Review|1|272.80|272.80
1761|2|Workshop|2|1528.18|3056.36
1762|1|Implementation Hours|8|1486.25|11890.00
1762|2|Support Plan|8|1520.67|12165.36
1763|1|Licence Renewal|8|1383.12|11064.96
1763|2|Support Plan|5|2325.35|11626.75
1764|1|Onboarding Package|1|1496.64|1496.64
1764|2|Software Licence|1|252.60|252.60
1764|3|Software Licence|2|2186.03|4372.06
1765|1|Licence Renewal|1|1966.64|1966.64
1765|2|Onboarding Package|1|1359.66|1359.66
1765|3|Server Hardware|1|910.08|910.08
1765|4|Software Licence|2|2353.41|4706.82
1766|1|Implementation Hours|3|1271.98|3815.94
1766|2|Integration Module|5|1712.59|8562.95
1767|1|Software Licence|2|2269.56|4539.12
1767|2|Managed Service|2|1073.64|2147.28
1767|3|Training Session|3|420.59|1261.77
1767|4|Storage Expansion|1|1035.18|1035.18
1767|5|Implementation Hours|2|718.47|1436.94
1768|1|Custom Report Pack|1|1806.70|1806.70
1768|2|Storage Expansion|1|2343.95|2343.95
1768|3|Workshop|2|1783.87|3567.74
1769|1|Storage Expansion|1|1531.17|1531.17
1769|2|Audit Review|2|1551.02|3102.04
1770|1|Audit Review|2|1637.23|3274.46
1770|2|Managed Service|10|2295.66|22956.60
1770|3|Licence Renewal|5|1883.12|9415.60
1770|4|Data Migration|5|376.78|1883.90
1770|5|Audit Review|2|929.76|1859.52
1770|6|Managed Service|1|1601.70|1601.70
1771|1|Data Migration|10|903.57|9035.70
1771|2|Training Session|5|2329.43|11647.15
1772|1|Software Licence|8|439.19|3513.52
1772|2|Workshop|8|781.15|6249.20
1772|3|Annual Maintenance|2|1551.96|3103.92
1773|1|Training Session|1|763.09|763.09
1773|2|Cloud Hosting|3|790.97|2372.91
1774|1|Onboarding Package|1|2160.70|2160.70
1774|2|Performance Tuning|1|1883.59|1883.59
1774|3|Software Licence|1|2017.50|2017.50
1774|4|Backup Service|1|2063.67|2063.67
1774|5|Cloud Hosting|3|91.69|275.07
1775|1|Integration Module|1|1212.45|1212.45
1775|2|Server Hardware|10|138.30|1383.00
1776|1|Custom Report Pack|5|2319.86|11599.30
1776|2|Performance Tuning|3|530.75|1592.25
1776|3|Managed Service|1|2253.32|2253.32
1776|4|Data Migration|1|2367.10|2367.10
1776|5|Cloud Hosting|1|2188.63|2188.63
1776|6|Data Migration|1|2065.55|2065.55
1777|1|Implementation Hours|8|108.68|869.44
1778|1|Data Migration|3|1185.43|3556.29
1778|2|Data Migration|3|608.61|1825.83
1778|3|Consulting Day|1|1712.17|1712.17
1778|4|Licence Renewal|2|1621.82|3243.64
1778|5|Data Migration|8|171.90|1375.20
1779|1|Audit Review|1|754.50|754.50
1779|2|Managed Service|1|798.71|798.71
1779|3|Custom Report Pack|3|1619.17|4857.51
1779|4|Premium SLA|1|830.86|830.86
1779|5|Implementation Hours|5|1616.94|8084.70
1779|6|Backup Service|8|958.49|7667.92
1780|1|Storage Expansion|8|227.09|1816.72
1780|2|Custom Report Pack|1|2181.76|2181.76
1780|3|Backup Service|2|272.47|544.94
1781|1|Onboarding Package|1|2174.99|2174.99
1781|2|Annual Maintenance|8|2231.23|17849.84
1781|3|Audit Review|3|1496.11|4488.33
1782|1|Premium SLA|3|1062.65|3187.95
1783|1|Premium SLA|1|1678.45|1678.45
1783|2|Training Session|2|1968.26|3936.52
1784|1|Implementation Hours|1|316.65|316.65
1784|2|Support Plan|1|1928.38|1928.38
1785|1|Data Migration|1|887.82|887.82
1786|1|Annual Maintenance|10|828.92|8289.20
1786|2|Storage Expansion|10|1502.87|15028.70
1786|3|Annual Maintenance|2|2036.90|4073.80
1787|1|Backup Service|5|327.68|1638.40
1788|1|Performance Tuning|1|254.68|254.68
1788|2|Consulting Day|3|1294.25|3882.75
1788|3|Onboarding Package|5|1366.97|6834.85
1788|4|Performance Tuning|1|2017.97|2017.97
1788|5|Workshop|5|1351.57|6757.85
1789|1|Managed Service|5|1644.47|8222.35
1790|1|Managed Service|2|2116.55|4233.10
1791|1|Audit Review|1|1459.02|1459.02
1792|1|Software Licence|1|1422.82|1422.82
1792|2|Server Hardware|1|2226.10|2226.10
1792|3|Performance Tuning|2|119.26|238.52
1792|4|Performance Tuning|5|966.48|4832.40
1793|1|Custom Report Pack|2|1215.86|2431.72
1794|1|Audit Review|2|1529.08|3058.16
1795|1|Software Licence|3|2348.83|7046.49
1795|2|Audit Review|3|2153.74|6461.22
1795|3|Custom Report Pack|1|462.57|462.57
1796|1|Consulting Day|1|1592.82|1592.82
1796|2|Data Migration|5|1571.00|7855.00
1797|1|Cloud Hosting|10|787.12|7871.20
1798|1|Licence Renewal|8|286.40|2291.20
1798|2|Workshop|1|832.00|832.00
1799|1|Backup Service|3|952.19|2856.57
1799|2|Data Migration|3|317.86|953.58
1800|1|Performance Tuning|5|1659.95|8299.75
1800|2|Managed Service|3|848.85|2546.55
1800|3|Server Hardware|10|480.51|4805.10
1800|4|Data Migration|10|688.24|6882.40
1800|5|Performance Tuning|5|297.44|1487.20
1801|1|Storage Expansion|5|315.55|1577.75
1802|1|Licence Renewal|1|1466.89|1466.89
1803|1|Storage Expansion|3|2222.27|6666.81
1803|2|Custom Report Pack|1|597.20|597.20
1803|3|Managed Service|1|342.29|342.29
1803|4|Implementation Hours|3|1075.65|3226.95
1803|5|Training Session|1|407.59|407.59
1804|1|Cloud Hosting|1|1167.72|1167.72
1804|2|Consulting Day|2|1412.57|2825.14
1804|3|Performance Tuning|3|1532.19|4596.57
1804|4|Support Plan|8|856.96|6855.68
1804|5|Audit Review|5|566.02|2830.10
1804|6|Cloud Hosting|2|788.44|1576.88
1805|1|Support Plan|3|1189.37|3568.11
1805|2|Storage Expansion|1|1757.68|1757.68
1806|1|Server Hardware|8|2377.93|19023.44
1806|2|Data Migration|1|1386.50|1386.50
1806|3|Server Hardware|1|2329.35|2329.35
1806|4|Onboarding Package|1|1035.65|1035.65
1807|1|Implementation Hours|2|1275.29|2550.58
1807|2|Backup Service|8|2171.44|17371.52
1807|3|Implementation Hours|2|1169.38|2338.76
1807|4|Workshop|2|2035.07|4070.14
1808|1|Cloud Hosting|2|1502.42|3004.84
1808|2|Licence Renewal|2|985.26|1970.52
1808|3|Custom Report Pack|3|989.62|2968.86
1808|4|Data Migration|2|1702.20|3404.40
1809|1|Server Hardware|1|341.62|341.62
1809|2|Storage Expansion|5|2383.13|11915.65
1809|3|Managed Service|1|569.48|569.48
1810|1|Server Hardware|5|1589.87|7949.35
1810|2|Integration Module|1|1917.20|1917.20
1810|3|Training Session|1|1200.60|1200.60
1810|4|Managed Service|3|1507.37|4522.11
1810|5|Data Migration|1|2200.56|2200.56
1811|1|Annual Maintenance|3|789.10|2367.30
1811|2|Managed Service|8|1325.42|10603.36
1811|3|Onboarding Package|2|2300.24|4600.48
1811|4|Custom Report Pack|2|113.73|227.46
1812|1|Cloud Hosting|2|1752.38|3504.76
1812|2|Audit Review|2|1856.37|3712.74
1812|3|Storage Expansion|1|379.07|379.07
1812|4|Data Migration|2|1901.25|3802.50
1812|5|Backup Service|3|1985.66|5956.98
1813|1|Backup Service|1|1584.47|1584.47
1813|2|Onboarding Package|2|2089.86|4179.72
1813|3|Performance Tuning|3|1782.37|5347.11
1813|4|Cloud Hosting|10|1121.26|11212.60
1813|5|Consulting Day|1|2340.47|2340.47
1814|1|Cloud Hosting|8|640.38|5123.04
1815|1|Software Licence|2|280.88|561.76
1815|2|Performance Tuning|1|968.88|968.88
1815|3|Managed Service|2|971.81|1943.62
1815|4|Audit Review|3|1067.12|3201.36
1816|1|Data Migration|3|1833.90|5501.70
1816|2|Server Hardware|5|542.85|2714.25
1817|1|Backup Service|10|1968.63|19686.30
1818|1|Custom Report Pack|2|1642.15|3284.30
1819|1|Cloud Hosting|1|1168.50|1168.50
1819|2|Custom Report Pack|1|2326.89|2326.89
1819|3|Workshop|8|190.93|1527.44
1819|4|Integration Module|3|2315.06|6945.18
1819|5|Implementation Hours|1|337.91|337.91
1820|1|Server Hardware|1|1531.64|1531.64
1820|2|Software Licence|2|947.97|1895.94
1820|3|Software Licence|10|365.60|3656.00
1820|4|Licence Renewal|1|186.54|186.54
1821|1|Onboarding Package|2|1544.81|3089.62
1821|2|Consulting Day|2|825.67|1651.34
1822|1|Support Plan|3|1012.85|3038.55
1822|2|Software Licence|1|1494.73|1494.73
1822|3|Premium SLA|5|2189.08|10945.40
1822|4|Training Session|5|85.11|425.55
1822|5|Integration Module|2|404.58|809.16
1823|1|Support Plan|1|202.15|202.15
1823|2|Premium SLA|3|2003.74|6011.22
1823|3|Integration Module|3|1257.63|3772.89
1823|4|Cloud Hosting|2|1105.95|2211.90
1824|1|Server Hardware|5|1116.86|5584.30
1824|2|Custom Report Pack|2|366.08|732.16
1825|1|Consulting Day|2|1196.69|2393.38
1826|1|Data Migration|3|1419.50|4258.50
1826|2|Audit Review|8|402.00|3216.00
1826|3|Implementation Hours|3|2381.74|7145.22
1826|4|Workshop|3|2071.13|6213.39
1827|1|Annual Maintenance|1|427.93|427.93
1828|1|Managed Service|1|2351.05|2351.05
1828|2|Storage Expansion|3|679.68|2039.04
1828|3|Annual Maintenance|2|270.27|540.54
1828|4|Support Plan|8|1858.97|14871.76
1829|1|Cloud Hosting|2|735.17|1470.34
1829|2|Storage Expansion|2|152.33|304.66
1829|3|Workshop|5|1918.19|9590.95
1829|4|Support Plan|5|1480.49|7402.45
1829|5|Managed Service|1|2294.68|2294.68
1830|1|Managed Service|10|1031.38|10313.80
1830|2|Storage Expansion|1|1944.92|1944.92
1830|3|Performance Tuning|2|1998.55|3997.10
1831|1|Integration Module|3|2295.82|6887.46
1831|2|Implementation Hours|8|1844.12|14752.96
1832|1|Licence Renewal|2|1702.94|3405.88
1832|2|Consulting Day|3|250.12|750.36
1833|1|Custom Report Pack|1|1154.52|1154.52
1833|2|Consulting Day|3|1317.97|3953.91
1833|3|Onboarding Package|5|278.86|1394.30
1834|1|Premium SLA|1|104.20|104.20
1834|2|Workshop|1|562.22|562.22
1834|3|Server Hardware|8|2220.38|17763.04
1835|1|Support Plan|1|2047.88|2047.88
1836|1|Data Migration|3|1923.15|5769.45
1836|2|Audit Review|2|1183.57|2367.14
1836|3|Training Session|1|1570.42|1570.42
1837|1|Data Migration|2|1201.34|2402.68
1838|1|Cloud Hosting|2|2154.63|4309.26
1838|2|Integration Module|8|933.48|7467.84
1838|3|Onboarding Package|3|262.31|786.93
1839|1|Backup Service|1|1498.62|1498.62
1839|2|Server Hardware|1|104.70|104.70
1839|3|Server Hardware|5|2075.30|10376.50
1840|1|Onboarding Package|10|2324.81|23248.10
1841|1|Storage Expansion|2|327.23|654.46
1841|2|Software Licence|2|1936.90|3873.80
1841|3|Consulting Day|1|724.73|724.73
1841|4|Integration Module|8|581.25|4650.00
1841|5|Consulting Day|8|976.48|7811.84
1842|1|Custom Report Pack|2|766.02|1532.04
1842|2|Consulting Day|8|532.29|4258.32
1842|3|Premium SLA|2|1379.84|2759.68
1843|1|Custom Report Pack|3|806.15|2418.45
1843|2|Training Session|10|1919.23|19192.30
1843|3|Managed Service|1|941.69|941.69
1843|4|Workshop|2|758.89|1517.78
1843|5|Annual Maintenance|3|209.05|627.15
1844|1|Workshop|2|1069.08|2138.16
1844|2|Premium SLA|1|2346.96|2346.96
1844|3|Licence Renewal|1|1074.91|1074.91
1844|4|Data Migration|8|2397.57|19180.56
1844|5|Annual Maintenance|2|184.58|369.16
1845|1|Data Migration|10|1638.74|16387.40
1845|2|Licence Renewal|3|1689.30|5067.90
1845|3|Software Licence|1|2000.80|2000.80
1845|4|Software Licence|3|2296.33|6888.99
1846|1|Audit Review|8|2369.00|18952.00
1846|2|Premium SLA|8|1987.69|15901.52
1846|3|Consulting Day|3|2267.91|6803.73
1846|4|Annual Maintenance|3|2070.69|6212.07
1847|1|Onboarding Package|1|2391.48|2391.48
1847|2|Training Session|3|1989.54|5968.62
1848|1|Audit Review|3|1560.32|4680.96
1848|2|Managed Service|1|643.83|643.83
1848|3|Annual Maintenance|2|1520.10|3040.20
1848|4|Consulting Day|1|2025.54|2025.54
1848|5|Server Hardware|8|2334.98|18679.84
1849|1|Workshop|1|1933.56|1933.56
1849|2|Storage Expansion|3|479.50|1438.50
1850|1|Data Migration|5|732.71|3663.55
1851|1|Training Session|5|2368.81|11844.05
1852|1|Custom Report Pack|8|793.53|6348.24
1852|2|Managed Service|5|1251.21|6256.05
1853|1|Server Hardware|8|345.13|2761.04
1853|2|Integration Module|1|2290.21|2290.21
1853|3|Server Hardware|1|1714.62|1714.62
1853|4|Licence Renewal|1|701.52|701.52
1854|1|Software Licence|1|1473.98|1473.98
1855|1|Integration Module|5|1048.05|5240.25
1855|2|Storage Expansion|5|1326.61|6633.05
1855|3|Software Licence|2|1776.31|3552.62
1855|4|Data Migration|2|1983.73|3967.46
1856|1|Server Hardware|3|1001.77|3005.31
1857|1|Consulting Day|1|597.73|597.73
1857|2|Backup Service|3|1077.48|3232.44
1857|3|Annual Maintenance|2|2057.55|4115.10
1857|4|Server Hardware|2|2124.27|4248.54
1858|1|Software Licence|2|1333.64|2667.28
1859|1|Server Hardware|2|2157.73|4315.46
1859|2|Storage Expansion|5|1963.21|9816.05
1859|3|Premium SLA|1|1202.50|1202.50
1859|4|Premium SLA|2|217.66|435.32
1859|5|Integration Module|3|935.38|2806.14
1860|1|Backup Service|3|1648.03|4944.09
1861|1|Server Hardware|1|919.59|919.59
1861|2|Cloud Hosting|1|1472.35|1472.35
1861|3|Onboarding Package|2|172.91|345.82
1862|1|Performance Tuning|1|2235.70|2235.70
1863|1|Software Licence|1|660.09|660.09
1863|2|Custom Report Pack|1|496.95|496.95
1863|3|Storage Expansion|1|498.18|498.18
1863|4|Storage Expansion|1|2275.06|2275.06
1863|5|Annual Maintenance|5|760.34|3801.70
1863|6|Custom Report Pack|1|1263.54|1263.54
1864|1|Managed Service|3|1651.29|4953.87
1864|2|Storage Expansion|3|263.01|789.03
1864|3|Cloud Hosting|1|413.55|413.55
1865|1|Consulting Day|1|2343.70|2343.70
1866|1|Data Migration|10|727.17|7271.70
1867|1|Integration Module|2|696.59|1393.18
1867|2|Premium SLA|1|2074.58|2074.58
1868|1|Implementation Hours|5|1133.73|5668.65
1868|2|Licence Renewal|1|1882.69|1882.69
1869|1|Performance Tuning|2|1317.56|2635.12
1870|1|Software Licence|1|1641.93|1641.93
1870|2|Integration Module|2|211.86|423.72
1870|3|Audit Review|1|1436.41|1436.41
1870|4|Premium SLA|2|1818.60|3637.20
1871|1|Performance Tuning|2|304.57|609.14
1871|2|Software Licence|3|930.11|2790.33
1871|3|Licence Renewal|3|1542.84|4628.52
1871|4|Audit Review|1|388.03|388.03
1871|5|Managed Service|2|973.67|1947.34
1872|1|Server Hardware|3|1866.59|5599.77
1873|1|Workshop|8|1173.34|9386.72
1873|2|Server Hardware|8|1917.07|15336.56
1874|1|Audit Review|2|1009.31|2018.62
1875|1|Managed Service|5|1396.25|6981.25
1875|2|Audit Review|1|607.42|607.42
1875|3|Data Migration|1|1986.74|1986.74
1875|4|Annual Maintenance|1|2366.75|2366.75
1876|1|Storage Expansion|2|788.84|1577.68
1876|2|Cloud Hosting|5|1941.70|9708.50
1877|1|Implementation Hours|8|1255.56|10044.48
1877|2|Backup Service|3|979.49|2938.47
1878|1|Managed Service|3|974.57|2923.71
1878|2|Onboarding Package|1|454.03|454.03
1878|3|Custom Report Pack|3|1237.62|3712.86
1879|1|Performance Tuning|3|1865.61|5596.83
1879|2|Training Session|3|1087.92|3263.76
1879|3|Backup Service|2|1783.23|3566.46
1879|4|Annual Maintenance|2|2183.02|4366.04
1879|5|Backup Service|3|730.48|2191.44
1880|1|Managed Service|1|1294.24|1294.24
1880|2|Premium SLA|5|655.16|3275.80
1881|1|Software Licence|2|1422.01|2844.02
1881|2|Onboarding Package|3|1303.91|3911.73
1882|1|Audit Review|10|1529.63|15296.30
1882|2|Audit Review|5|680.82|3404.10
1883|1|Integration Module|5|1807.87|9039.35
1883|2|Storage Expansion|2|1824.56|3649.12
1883|3|Audit Review|1|828.68|828.68
1884|1|Workshop|2|341.05|682.10
1885|1|Backup Service|1|1547.56|1547.56
1886|1|Integration Module|2|533.04|1066.08
1886|2|Managed Service|5|1822.85|9114.25
1887|1|Premium SLA|2|1680.91|3361.82
1887|2|Cloud Hosting|1|1564.12|1564.12
1887|3|Licence Renewal|1|2083.25|2083.25
1887|4|Workshop|2|534.24|1068.48
1887|5|Software Licence|8|1570.14|12561.12
1887|6|Annual Maintenance|1|1163.72|1163.72
1888|1|Data Migration|1|1933.71|1933.71
1888|2|Cloud Hosting|1|621.28|621.28
1889|1|Performance Tuning|1|677.93|677.93
1889|2|Integration Module|1|1522.05|1522.05
1889|3|Managed Service|2|1049.76|2099.52
1890|1|Cloud Hosting|5|2229.95|11149.75
1891|1|Managed Service|3|535.30|1605.90
1891|2|Training Session|2|1427.55|2855.10
1891|3|Implementation Hours|5|1311.02|6555.10
1892|1|Training Session|1|1054.97|1054.97
1892|2|Managed Service|10|1025.21|10252.10
1892|3|Consulting Day|1|141.66|141.66
1892|4|Managed Service|8|675.99|5407.92
1893|1|Server Hardware|2|97.64|195.28
1893|2|Licence Renewal|1|1841.39|1841.39
1893|3|Backup Service|2|1584.99|3169.98
1893|4|Annual Maintenance|3|188.15|564.45
1893|5|Cloud Hosting|5|652.17|3260.85
1893|6|Audit Review|1|824.30|824.30
1894|1|Integration Module|1|2193.49|2193.49
1894|2|Cloud Hosting|1|86.75|86.75
1895|1|Integration Module|1|324.40|324.40
1895|2|Managed Service|1|310.99|310.99
1895|3|Storage Expansion|3|1173.48|3520.44
1896|1|Managed Service|2|1099.33|2198.66
1896|2|Backup Service|10|1893.66|18936.60
1896|3|Backup Service|5|1854.67|9273.35
1896|4|Performance Tuning|8|253.19|2025.52
1897|1|Software Licence|3|2223.63|6670.89
1897|2|Performance Tuning|1|1294.62|1294.62
1898|1|Consulting Day|2|2189.12|4378.24
1898|2|Consulting Day|8|1193.88|9551.04
1899|1|Performance Tuning|1|1151.62|1151.62
1899|2|Licence Renewal|8|894.99|7159.92
1899|3|Managed Service|2|1574.26|3148.52
1900|1|Server Hardware|3|2077.72|6233.16
1900|2|Audit Review|3|594.35|1783.05
1900|3|Managed Service|10|1682.95|16829.50
1900|4|Annual Maintenance|1|855.82|855.82
1900|5|Annual Maintenance|5|440.93|2204.65
1900|6|Premium SLA|10|537.39|5373.90
1901|1|Implementation Hours|2|1216.33|2432.66
1901|2|Custom Report Pack|2|2306.28|4612.56
1901|3|Integration Module|1|2033.69|2033.69
1901|4|Server Hardware|2|1843.31|3686.62
1902|1|Backup Service|3|2089.47|6268.41
1903|1|Implementation Hours|1|1716.65|1716.65
1903|2|Implementation Hours|5|2275.70|11378.50
1904|1|Storage Expansion|2|2104.09|4208.18
1904|2|Software Licence|1|1670.40|1670.40
1904|3|Premium SLA|3|2339.78|7019.34
1905|1|Backup Service|8|292.30|2338.40
1905|2|Implementation Hours|1|533.72|533.72
1905|3|Software Licence|1|376.65|376.65
1906|1|Backup Service|8|600.33|4802.64
1906|2|Managed Service|1|1501.58|1501.58
1906|3|Consulting Day|2|1200.93|2401.86
1906|4|Audit Review|2|2109.62|4219.24
1906|5|Training Session|5|419.57|2097.85
1906|6|Onboarding Package|1|418.48|418.48
1907|1|Integration Module|3|1915.67|5747.01
1908|1|Audit Review|1|772.22|772.22
1908|2|Server Hardware|5|1395.05|6975.25
1908|3|Annual Maintenance|3|1366.12|4098.36
1908|4|Server Hardware|3|1287.99|3863.97
1908|5|Server Hardware|1|1093.64|1093.64
1909|1|Integration Module|1|1863.67|1863.67
1909|2|Cloud Hosting|2|606.96|1213.92
1910|1|Server Hardware|10|1296.62|12966.20
1910|2|Data Migration|1|1858.44|1858.44
1911|1|Implementation Hours|5|372.97|1864.85
1911|2|Licence Renewal|3|686.20|2058.60
